"","Date","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
"1743",2013-12-03,NA,NA,4.61,NA,NA,NA,NA,NA
"1744",2013-12-04,NA,NA,4.61,NA,NA,NA,NA,NA
"1745",2013-12-05,NA,NA,4.77,NA,NA,NA,NA,NA
"1746",2013-12-06,NA,NA,4.92,NA,NA,NA,NA,NA
"1747",2013-12-09,NA,NA,5.03,NA,NA,NA,NA,NA
"1748",2013-12-10,NA,NA,5.15,NA,NA,NA,NA,NA
"1749",2013-12-11,NA,NA,5.01,NA,NA,NA,NA,NA
"1750",2013-12-12,NA,NA,5.02,NA,NA,NA,NA,NA
"1751",2013-12-13,NA,NA,4.92,NA,NA,NA,NA,NA
"1752",2013-12-16,NA,NA,4.79,NA,NA,NA,NA,NA
"1753",2013-12-17,NA,NA,5.01,NA,NA,NA,NA,NA
"1754",2013-12-18,NA,NA,4.99,NA,NA,NA,NA,NA
"1755",2013-12-19,NA,NA,5.03,NA,NA,NA,NA,NA
"1756",2013-12-20,NA,NA,4.87,NA,NA,NA,NA,NA
"1757",2013-12-23,NA,NA,4.88,NA,NA,NA,NA,NA
"1758",2013-12-24,NA,NA,5.01,NA,NA,NA,NA,NA
"1759",2013-12-26,NA,NA,5.01,NA,NA,NA,NA,NA
"1760",2013-12-27,NA,NA,5.03,NA,NA,NA,NA,NA
"1761",2013-12-30,NA,NA,5.02,NA,NA,NA,NA,NA
"1762",2013-12-31,NA,NA,4.95,NA,NA,NA,NA,NA
"1763",2014-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"1764",2014-01-02,NA,NA,4.83,NA,NA,NA,NA,NA
"1765",2014-01-03,NA,NA,4.81,NA,NA,NA,NA,NA
"1766",2014-01-06,NA,NA,4.72,NA,NA,NA,NA,NA
"1767",2014-01-07,NA,NA,4.76,NA,NA,NA,NA,NA
"1768",2014-01-08,NA,NA,4.65,NA,NA,NA,NA,NA
"1769",2014-01-09,NA,NA,4.58,NA,NA,NA,NA,NA
"1770",2014-01-10,NA,NA,4.6,NA,NA,NA,NA,NA
"1771",2014-01-13,NA,NA,4.7,NA,NA,NA,NA,NA
"1772",2014-01-14,NA,NA,4.91,NA,NA,NA,NA,NA
"1773",2014-01-15,NA,NA,4.9,NA,NA,NA,NA,NA
"1774",2014-01-16,NA,NA,5.15,NA,NA,NA,NA,NA
"1775",2014-01-17,NA,NA,5.15,NA,NA,NA,NA,NA
"1776",2014-01-20,NA,NA,5,NA,NA,NA,NA,NA
"1777",2014-01-21,NA,NA,5.11,NA,NA,NA,NA,NA
"1778",2014-01-22,NA,NA,5.2,NA,NA,NA,NA,NA
"1779",2014-01-23,NA,NA,5.1,NA,NA,NA,NA,NA
"1780",2014-01-24,NA,NA,5.34,NA,NA,NA,NA,NA
"1781",2014-01-27,NA,NA,5.45,NA,NA,NA,NA,NA
"1782",2014-01-28,NA,NA,5.6,NA,NA,NA,NA,NA
"1783",2014-01-29,NA,NA,5.57,NA,NA,NA,NA,NA
"1784",2014-01-30,NA,NA,5.78,NA,NA,NA,NA,NA
"1785",2014-01-31,NA,NA,5.59,NA,NA,NA,NA,NA
"1787",2014-02-03,NA,NA,5.91,NA,NA,NA,NA,NA
"1788",2014-02-04,NA,NA,5.91,NA,NA,NA,NA,NA
"1789",2014-02-05,NA,NA,6.16,NA,NA,NA,NA,NA
"1790",2014-02-06,NA,NA,6.54,NA,NA,NA,NA,NA
"1791",2014-02-07,NA,NA,6.52,NA,NA,NA,NA,NA
"1792",2014-02-10,NA,NA,6.49,NA,NA,NA,NA,NA
"1793",2014-02-11,NA,NA,6.33,NA,NA,NA,NA,NA
"1794",2014-02-12,NA,NA,6.44,NA,NA,NA,NA,NA
"1795",2014-02-13,NA,NA,6.47,NA,NA,NA,NA,NA
"1796",2014-02-14,NA,NA,6.68,NA,NA,NA,NA,NA
"1797",2014-02-17,NA,NA,6.9,NA,NA,NA,NA,NA
"1798",2014-02-18,NA,NA,6.84,NA,NA,NA,NA,NA
"1799",2014-02-19,NA,NA,7.01,NA,NA,NA,NA,NA
"1800",2014-02-20,NA,NA,7.08,NA,NA,NA,NA,NA
"1801",2014-02-21,NA,NA,7.23,NA,NA,NA,NA,NA
"1802",2014-02-24,NA,NA,7.1,NA,NA,NA,NA,NA
"1803",2014-02-25,NA,NA,6.31,NA,NA,NA,NA,NA
"1804",2014-02-26,NA,NA,6.58,NA,NA,NA,NA,NA
"1805",2014-02-27,NA,NA,6.59,NA,NA,NA,NA,NA
"1806",2014-02-28,NA,NA,7.15,NA,NA,NA,NA,NA
"1808",2014-03-03,NA,NA,6.7,NA,NA,NA,NA,NA
"1809",2014-03-04,NA,NA,6.9,NA,NA,NA,NA,NA
"1810",2014-03-05,NA,NA,6.86,NA,NA,NA,NA,NA
"1811",2014-03-06,NA,NA,6.88,NA,NA,NA,NA,NA
"1812",2014-03-07,NA,NA,6.98,NA,NA,NA,NA,NA
"1813",2014-03-10,NA,NA,6.97,NA,NA,NA,NA,NA
"1814",2014-03-11,NA,NA,6.9,NA,NA,NA,NA,NA
"1815",2014-03-12,NA,NA,6.58,NA,NA,NA,NA,NA
"1816",2014-03-13,NA,NA,6.51,NA,NA,NA,NA,NA
"1817",2014-03-14,NA,NA,6.37,NA,NA,NA,NA,NA
"1818",2014-03-17,NA,NA,5.95,NA,NA,NA,NA,NA
"1819",2014-03-18,NA,NA,5.83,NA,NA,NA,NA,NA
"1820",2014-03-19,NA,NA,6.06,NA,NA,NA,NA,NA
"1821",2014-03-20,NA,NA,6.08,NA,NA,NA,NA,NA
"1822",2014-03-21,NA,NA,6.25,NA,NA,NA,NA,NA
"1823",2014-03-24,NA,NA,5.93,NA,NA,NA,NA,NA
"1824",2014-03-25,NA,NA,5.93,NA,NA,NA,NA,NA
"1825",2014-03-26,NA,NA,5.87,NA,NA,NA,NA,NA
"1826",2014-03-27,NA,NA,5.24,NA,NA,NA,NA,NA
"1827",2014-03-28,NA,NA,4.4,NA,NA,NA,NA,NA
"1828",2014-03-31,NA,NA,4.7,NA,NA,NA,NA,NA
"1829",2014-04-01,NA,NA,5.1,NA,NA,NA,NA,NA
"1830",2014-04-02,NA,NA,4.89,NA,NA,NA,NA,NA
"1831",2014-04-03,NA,NA,4.91,NA,NA,NA,NA,NA
"1832",2014-04-04,NA,NA,4.74,NA,NA,NA,NA,NA
"1833",2014-04-07,NA,NA,5.03,NA,NA,NA,NA,NA
"1834",2014-04-08,NA,NA,4.91,NA,NA,NA,NA,NA
"1835",2014-04-09,NA,NA,4.99,NA,NA,NA,NA,NA
"1836",2014-04-10,NA,NA,5.17,NA,NA,NA,NA,NA
"1837",2014-04-11,NA,NA,5.37,NA,NA,NA,NA,NA
"1838",2014-04-14,NA,NA,5.29,NA,NA,NA,NA,NA
"1839",2014-04-15,NA,NA,5.59,NA,NA,NA,NA,NA
"1840",2014-04-16,NA,NA,5.51,NA,NA,NA,NA,NA
"1841",2014-04-17,NA,NA,5.6,NA,NA,NA,NA,NA
"1842",2014-04-21,NA,NA,5.6,NA,NA,NA,NA,NA
"1843",2014-04-22,NA,NA,5.73,NA,NA,NA,NA,NA
"1844",2014-04-23,NA,NA,5.72,NA,NA,NA,NA,NA
"1845",2014-04-24,NA,NA,5.77,NA,NA,NA,NA,NA
"1846",2014-04-25,NA,NA,5.12,NA,NA,NA,NA,NA
"1847",2014-04-28,NA,NA,5.26,NA,NA,NA,NA,NA
"1848",2014-04-29,NA,NA,5.46,NA,NA,NA,NA,NA
"1849",2014-04-30,NA,NA,5.46,NA,NA,NA,NA,NA
"1850",2014-05-01,NA,NA,5.46,NA,NA,NA,NA,NA
"1851",2014-05-02,NA,NA,5.24,NA,NA,NA,NA,NA
"1852",2014-05-05,NA,NA,5.27,NA,NA,NA,NA,NA
"1853",2014-05-06,NA,NA,5.28,NA,NA,NA,NA,NA
"1854",2014-05-07,NA,NA,5.18,NA,NA,NA,NA,NA
"1855",2014-05-08,NA,NA,5.19,NA,NA,NA,NA,NA
"1856",2014-05-09,NA,NA,5.3,NA,NA,NA,NA,NA
"1857",2014-05-12,NA,NA,5.36,NA,NA,NA,NA,NA
"1858",2014-05-13,NA,NA,5.34,NA,NA,NA,NA,NA
"1859",2014-05-14,NA,NA,5.16,NA,NA,NA,NA,NA
"1860",2014-05-15,NA,NA,4.83,NA,NA,NA,NA,NA
"1861",2014-05-16,NA,NA,4.85,NA,NA,NA,NA,NA
"1862",2014-05-19,NA,NA,4.75,NA,NA,NA,NA,NA
"1863",2014-05-20,NA,NA,4.89,NA,NA,NA,NA,NA
"1864",2014-05-21,NA,NA,5.17,NA,NA,NA,NA,NA
"1865",2014-05-22,NA,NA,5.21,NA,NA,NA,NA,NA
"1866",2014-05-23,NA,NA,5.17,NA,NA,NA,NA,NA
"1867",2014-05-26,NA,NA,5.14,NA,NA,NA,NA,NA
"1868",2014-05-27,NA,NA,5.22,NA,NA,NA,NA,NA
"1869",2014-05-28,NA,NA,5.25,NA,NA,NA,NA,NA
"1870",2014-05-29,NA,NA,5.25,NA,NA,NA,NA,NA
"1871",2014-05-30,NA,NA,5.1,NA,NA,NA,NA,NA
"1872",2014-06-02,NA,NA,5.19,NA,NA,NA,NA,NA
"1873",2014-06-03,NA,NA,5.48,NA,NA,NA,NA,NA
"1874",2014-06-04,NA,NA,5.44,NA,NA,NA,NA,NA
"1875",2014-06-05,NA,NA,5.58,NA,NA,NA,NA,NA
"1876",2014-06-06,NA,NA,5.48,NA,NA,NA,NA,NA
"1877",2014-06-09,NA,NA,5.57,NA,NA,NA,NA,NA
"1878",2014-06-10,NA,NA,5.53,NA,NA,NA,NA,NA
"1879",2014-06-11,NA,NA,5.4,NA,NA,NA,NA,NA
"1880",2014-06-12,NA,NA,5.59,NA,NA,NA,NA,NA
"1881",2014-06-13,NA,NA,5.71,NA,NA,NA,NA,NA
"1882",2014-06-16,NA,NA,5.68,NA,NA,NA,NA,NA
"1883",2014-06-17,NA,NA,5.75,NA,NA,NA,NA,NA
"1884",2014-06-18,NA,NA,5.7,NA,NA,NA,NA,NA
"1885",2014-06-19,NA,NA,5.59,NA,NA,NA,NA,NA
"1886",2014-06-20,NA,NA,5.7,NA,NA,NA,NA,NA
"1887",2014-06-23,NA,NA,5.84,NA,NA,NA,NA,NA
"1888",2014-06-24,NA,NA,5.79,NA,NA,NA,NA,NA
"1889",2014-06-25,NA,NA,5.75,NA,NA,NA,NA,NA
"1890",2014-06-26,NA,NA,5.75,NA,NA,NA,NA,NA
"1891",2014-06-27,NA,NA,5.81,NA,NA,NA,NA,NA
"1892",2014-06-30,NA,NA,5.86,NA,NA,NA,NA,NA
"1893",2014-07-01,NA,NA,6.05,NA,NA,NA,NA,NA
"1894",2014-07-02,NA,NA,6.11,NA,NA,NA,NA,NA
"1895",2014-07-03,NA,NA,6.03,NA,NA,NA,NA,NA
"1896",2014-07-04,NA,NA,5.69,NA,NA,NA,NA,NA
"1897",2014-07-07,NA,NA,5.58,NA,NA,NA,NA,NA
"1898",2014-07-08,NA,NA,5.77,NA,NA,NA,NA,NA
"1899",2014-07-09,NA,NA,5.83,NA,NA,NA,NA,NA
"1900",2014-07-10,NA,NA,5.7,NA,NA,NA,NA,NA
"1901",2014-07-11,NA,NA,5.76,NA,NA,NA,NA,NA
"1902",2014-07-14,NA,NA,5.9,NA,NA,NA,NA,NA
"1903",2014-07-15,NA,NA,5.96,NA,NA,NA,NA,NA
"1904",2014-07-16,NA,NA,6.06,NA,NA,NA,NA,NA
"1905",2014-07-17,NA,NA,6.17,NA,NA,NA,NA,NA
"1906",2014-07-18,NA,NA,6.02,NA,NA,NA,NA,NA
"1907",2014-07-21,NA,NA,6.08,NA,NA,NA,NA,NA
"1908",2014-07-22,NA,NA,6.19,NA,NA,NA,NA,NA
"1909",2014-07-23,NA,NA,6.19,NA,NA,NA,NA,NA
"1910",2014-07-24,NA,NA,6.07,NA,NA,NA,NA,NA
"1911",2014-07-25,NA,NA,6.15,NA,NA,NA,NA,NA
"1912",2014-07-28,NA,NA,6.21,NA,NA,NA,NA,NA
"1913",2014-07-29,NA,NA,6.05,NA,NA,NA,NA,NA
"1914",2014-07-30,NA,NA,6.15,NA,NA,NA,NA,NA
"1915",2014-07-31,NA,NA,6.23,NA,NA,NA,NA,NA
"1916",2014-08-01,NA,NA,6.29,NA,NA,NA,NA,NA
"1917",2014-08-04,NA,NA,6.25,NA,NA,NA,NA,NA
"1918",2014-08-05,NA,NA,6.22,NA,NA,NA,NA,NA
"1919",2014-08-06,NA,NA,6.23,NA,NA,NA,NA,NA
"1920",2014-08-07,NA,NA,5.96,NA,NA,NA,NA,NA
"1921",2014-08-08,NA,NA,5.99,NA,NA,NA,NA,NA
"1922",2014-08-11,NA,NA,6.15,NA,NA,NA,NA,NA
"1923",2014-08-12,NA,NA,6.13,NA,NA,NA,NA,NA
"1924",2014-08-13,NA,NA,6.25,NA,NA,NA,NA,NA
"1925",2014-08-14,NA,NA,6.25,NA,NA,NA,NA,NA
"1926",2014-08-15,NA,NA,6.4,NA,NA,NA,NA,NA
"1927",2014-08-18,NA,NA,6.36,NA,NA,NA,NA,NA
"1928",2014-08-19,NA,NA,6.46,NA,NA,NA,NA,NA
"1929",2014-08-20,NA,NA,6.44,NA,NA,NA,NA,NA
"1930",2014-08-21,NA,NA,6.37,NA,NA,NA,NA,NA
"1931",2014-08-22,NA,NA,6.38,NA,NA,NA,NA,NA
"1932",2014-08-25,NA,NA,6.35,NA,NA,NA,NA,NA
"1933",2014-08-26,NA,NA,6.32,NA,NA,NA,NA,NA
"1934",2014-08-27,NA,NA,6.38,NA,NA,NA,NA,NA
"1935",2014-08-28,NA,NA,6.46,NA,NA,NA,NA,NA
"1936",2014-08-29,NA,NA,6.41,NA,NA,NA,NA,NA
"1937",2014-09-01,NA,NA,6.42,NA,NA,NA,NA,NA
"1938",2014-09-02,NA,NA,6.41,NA,NA,NA,NA,NA
"1939",2014-09-03,NA,NA,6.34,NA,NA,NA,NA,NA
"1940",2014-09-04,NA,NA,6.13,NA,NA,NA,NA,NA
"1941",2014-09-05,NA,NA,6.28,NA,NA,NA,NA,NA
"1942",2014-09-08,NA,NA,6.29,NA,NA,NA,NA,NA
"1943",2014-09-09,NA,NA,6.14,NA,NA,NA,NA,NA
"1944",2014-09-10,NA,NA,6.1,NA,NA,NA,NA,NA
"1945",2014-09-11,NA,NA,6.12,NA,NA,NA,NA,NA
"1946",2014-09-12,NA,NA,6.06,NA,NA,NA,NA,NA
"1947",2014-09-15,NA,NA,5.93,NA,NA,NA,NA,NA
"1948",2014-09-16,NA,NA,5.81,NA,NA,NA,NA,NA
"1949",2014-09-17,NA,NA,5.9,NA,NA,NA,NA,NA
"1950",2014-09-18,NA,NA,5.99,NA,NA,NA,NA,NA
"1951",2014-09-19,NA,NA,6.03,NA,NA,NA,NA,NA
"1952",2014-09-22,NA,NA,6,NA,NA,NA,NA,NA
"1953",2014-09-23,NA,NA,5.67,NA,NA,NA,NA,NA
"1954",2014-09-24,NA,NA,5.82,NA,NA,NA,NA,NA
"1955",2014-09-25,NA,NA,5.82,NA,NA,NA,NA,NA
"1956",2014-09-26,NA,NA,5.93,NA,NA,NA,NA,NA
"1957",2014-09-29,NA,NA,5.77,NA,NA,NA,NA,NA
"1958",2014-09-30,NA,NA,5.84,NA,NA,NA,NA,NA
"1959",2014-10-01,NA,NA,5.81,NA,NA,NA,NA,NA
"1960",2014-10-02,NA,NA,5.69,NA,NA,NA,NA,NA
"1961",2014-10-03,NA,NA,5.68,NA,NA,NA,NA,NA
"1962",2014-10-06,NA,NA,5.68,NA,NA,NA,NA,NA
"1963",2014-10-07,NA,NA,5.73,NA,NA,NA,NA,NA
"1964",2014-10-08,NA,NA,6.05,NA,NA,NA,NA,NA
"1965",2014-10-09,NA,NA,6.12,NA,NA,NA,NA,NA
"1966",2014-10-10,NA,NA,6.04,NA,NA,NA,NA,NA
"1967",2014-10-13,NA,NA,6.06,NA,NA,NA,NA,NA
"1968",2014-10-14,NA,NA,6.08,NA,NA,NA,NA,NA
"1969",2014-10-15,NA,NA,6.15,NA,NA,NA,NA,NA
"1970",2014-10-16,NA,NA,6.21,NA,NA,NA,NA,NA
"1971",2014-10-17,NA,NA,6.13,NA,NA,NA,NA,NA
"1972",2014-10-20,NA,NA,6.14,NA,NA,NA,NA,NA
"1973",2014-10-21,NA,NA,6.18,NA,NA,NA,NA,NA
"1974",2014-10-22,NA,NA,6.23,NA,NA,NA,NA,NA
"1975",2014-10-23,NA,NA,6.34,NA,NA,NA,NA,NA
"1976",2014-10-24,NA,NA,6.41,NA,NA,NA,NA,NA
"1977",2014-10-27,NA,NA,6.29,NA,NA,NA,NA,NA
"1978",2014-10-28,NA,NA,6.16,NA,NA,NA,NA,NA
"1979",2014-10-29,NA,NA,6.42,NA,NA,NA,NA,NA
"1980",2014-10-30,NA,NA,6.42,NA,NA,NA,NA,NA
"1981",2014-10-31,NA,NA,6.35,NA,NA,NA,NA,NA
"1982",2014-11-03,NA,NA,6.58,NA,NA,NA,NA,NA
"1983",2014-11-04,NA,NA,6.49,NA,NA,NA,NA,NA
"1984",2014-11-05,NA,NA,6.65,NA,NA,NA,NA,NA
"1985",2014-11-06,NA,NA,6.63,NA,NA,NA,NA,NA
"1986",2014-11-07,NA,NA,6.76,NA,NA,NA,NA,NA
"1987",2014-11-10,NA,NA,6.72,NA,NA,NA,NA,NA
"1988",2014-11-11,NA,NA,6.8,NA,NA,NA,NA,NA
"1989",2014-11-12,NA,NA,6.85,NA,NA,NA,NA,NA
"1990",2014-11-13,NA,NA,6.79,NA,NA,NA,NA,NA
"1991",2014-11-14,NA,NA,6.62,NA,NA,NA,NA,NA
"1992",2014-11-17,NA,NA,6.9,NA,NA,NA,NA,NA
"1993",2014-11-18,NA,NA,7.02,NA,NA,NA,NA,NA
"1994",2014-11-19,NA,NA,7.04,NA,NA,NA,NA,NA
"1995",2014-11-20,NA,NA,6.96,NA,NA,NA,NA,NA
"1996",2014-11-21,NA,NA,7,NA,NA,NA,NA,NA
"1997",2014-11-24,NA,NA,7.05,NA,NA,NA,NA,NA
"1998",2014-11-25,NA,NA,7.23,NA,NA,NA,NA,NA
"1999",2014-11-26,NA,NA,7.3,NA,NA,NA,NA,NA
"2000",2014-11-27,NA,NA,7.2,NA,NA,NA,NA,NA
"2001",2014-11-28,NA,NA,7.15,NA,NA,NA,NA,NA
"2002",2014-12-01,NA,NA,7.18,NA,NA,NA,NA,NA
"2003",2014-12-02,NA,NA,6.95,NA,NA,NA,NA,NA
"2004",2014-12-03,NA,NA,6.99,NA,NA,NA,NA,NA
"2005",2014-12-04,NA,NA,6.94,NA,NA,NA,NA,NA
"2006",2014-12-05,NA,NA,6.76,NA,NA,NA,NA,NA
"2007",2014-12-08,NA,NA,6.76,NA,NA,NA,NA,NA
"2008",2014-12-09,NA,NA,6.84,NA,NA,NA,NA,NA
"2009",2014-12-10,NA,NA,6.65,NA,NA,NA,NA,NA
"2010",2014-12-11,NA,NA,6.83,NA,NA,NA,NA,NA
"2011",2014-12-12,NA,NA,6.75,NA,NA,NA,NA,NA
"2012",2014-12-15,NA,NA,6.98,NA,NA,NA,NA,NA
"2013",2014-12-16,NA,NA,7,NA,NA,NA,NA,NA
"2014",2014-12-17,NA,NA,7.07,NA,NA,NA,NA,NA
"2015",2014-12-18,NA,NA,7.12,NA,NA,NA,NA,NA
"2016",2014-12-19,NA,NA,7.16,NA,NA,NA,NA,NA
"2017",2014-12-22,NA,NA,7.19,NA,NA,NA,NA,NA
"2018",2014-12-23,NA,NA,7.34,NA,NA,NA,NA,NA
"2019",2014-12-24,NA,NA,7.46,NA,NA,NA,NA,NA
"2020",2014-12-26,NA,NA,7.46,NA,NA,NA,NA,NA
"2021",2014-12-29,NA,NA,7.34,NA,NA,NA,NA,NA
"2022",2014-12-30,NA,NA,7.3,NA,NA,NA,NA,NA
"2023",2014-12-31,NA,NA,7.34,NA,NA,NA,NA,NA
"2024",2015-01-02,NA,NA,7.09,NA,NA,NA,NA,NA
"2025",2015-01-05,NA,NA,6.99,NA,NA,NA,NA,13.02
"2026",2015-01-06,NA,NA,6.86,NA,NA,NA,NA,13.11
"2027",2015-01-07,NA,NA,6.87,NA,NA,NA,NA,13.14
"2028",2015-01-08,NA,NA,6.9,NA,NA,NA,NA,13.1
"2029",2015-01-09,NA,NA,6.8,NA,NA,NA,NA,12.95
"2030",2015-01-12,NA,NA,6.8,NA,NA,8640,NA,12.95
"2031",2015-01-13,NA,NA,7.38,NA,NA,9500,NA,12.99
"2032",2015-01-14,NA,NA,7.25,NA,NA,9510,NA,12.99
"2033",2015-01-15,NA,NA,7.21,NA,NA,9580,NA,12.95
"2034",2015-01-16,NA,NA,7.22,NA,NA,9610,NA,12.96
"2035",2015-01-19,NA,NA,7.3,NA,NA,9860,NA,NA
"2036",2015-01-20,NA,NA,7.25,NA,NA,9890,NA,12.97
"2037",2015-01-21,NA,NA,7.41,NA,NA,9910,NA,12.95
"2038",2015-01-22,NA,NA,6.84,NA,NA,9920,NA,12.94
"2039",2015-01-23,NA,NA,6.88,NA,NA,9920,NA,12.95
"2040",2015-01-26,NA,NA,6.93,NA,NA,9930,NA,12.97
"2041",2015-01-27,NA,NA,6.91,NA,NA,9930,NA,12.97
"2042",2015-01-28,NA,NA,7.02,NA,NA,9930,NA,12.97
"2043",2015-01-29,NA,NA,7.12,NA,NA,9960,NA,12.99
"2044",2015-01-30,NA,NA,7.15,NA,NA,9960,NA,13.01
"2045",2015-02-02,NA,NA,7.2,NA,NA,9960,NA,13
"2046",2015-02-03,NA,NA,7.13,NA,NA,9960,NA,12.99
"2047",2015-02-04,NA,NA,7,NA,NA,9960,NA,12.91
"2048",2015-02-05,NA,NA,7.07,NA,NA,9960,NA,12.9
"2049",2015-02-06,NA,NA,7.02,NA,NA,9970,NA,12.84
"2050",2015-02-09,NA,NA,6.99,NA,NA,9970,NA,12.84
"2051",2015-02-10,NA,NA,7.18,NA,NA,10000,NA,12.83
"2052",2015-02-11,NA,NA,7.31,NA,NA,10000,NA,12.84
"2053",2015-02-12,NA,NA,7.47,NA,NA,10000,NA,12.83
"2054",2015-02-13,NA,NA,7.71,NA,NA,10000,NA,12.84
"2055",2015-02-16,NA,NA,7.72,NA,NA,10000,NA,NA
"2056",2015-02-17,NA,NA,7.54,NA,NA,10000,NA,12.87
"2057",2015-02-18,NA,NA,7.56,NA,NA,NA,NA,12.84
"2058",2015-02-19,NA,NA,7.41,NA,NA,NA,NA,12.84
"2059",2015-02-20,NA,NA,7.38,NA,NA,NA,NA,12.84
"2060",2015-02-23,NA,NA,7.76,NA,NA,10100,NA,12.82
"2061",2015-02-24,NA,NA,7.52,NA,NA,10100,NA,12.84
"2062",2015-02-25,NA,NA,7.45,NA,NA,10100,NA,12.65
"2063",2015-02-26,NA,NA,7.12,NA,NA,10100,NA,12.65
"2064",2015-02-27,NA,NA,7.15,NA,NA,10100,NA,12.64
"2065",2015-03-02,NA,NA,7,NA,NA,10100,NA,12.64
"2066",2015-03-03,NA,NA,6.78,NA,NA,10100,NA,12.69
"2067",2015-03-04,NA,NA,7.08,NA,NA,10100,NA,NA
"2068",2015-03-05,NA,NA,6.8,NA,NA,10100,NA,12.65
"2069",2015-03-06,NA,NA,6.85,NA,NA,10100,NA,12.66
"2070",2015-03-09,NA,NA,6.73,NA,NA,10100,NA,12.63
"2071",2015-03-10,NA,NA,6.87,NA,NA,10100,NA,12.65
"2072",2015-03-11,NA,NA,6.81,NA,NA,10100,NA,12.65
"2073",2015-03-12,NA,NA,6.46,NA,NA,10100,NA,12.67
"2074",2015-03-13,NA,NA,6.51,NA,NA,10100,NA,12.66
"2075",2015-03-16,NA,NA,6.54,NA,NA,10100,NA,12.64
"2076",2015-03-17,NA,NA,6.78,NA,NA,10100,NA,12.65
"2077",2015-03-18,NA,NA,6.79,NA,NA,10100,NA,12.67
"2078",2015-03-19,NA,NA,6.72,NA,NA,10100,NA,12.67
"2079",2015-03-20,NA,NA,7.09,NA,NA,10100,NA,12.67
"2080",2015-03-23,NA,NA,7.09,NA,NA,10100,NA,12.66
"2081",2015-03-24,NA,NA,7.08,NA,NA,10100,NA,12.65
"2082",2015-03-25,NA,NA,7.01,NA,NA,10100,NA,12.64
"2083",2015-03-26,NA,NA,6.99,NA,NA,10100,NA,12.64
"2084",2015-03-27,NA,NA,6.81,NA,NA,10100,NA,12.64
"2085",2015-03-30,NA,NA,6.93,NA,NA,10100,NA,12.63
"2086",2015-03-31,NA,NA,6.97,NA,NA,10100,NA,12.61
"2087",2015-04-01,NA,NA,7.19,NA,NA,10100,NA,12.63
"2088",2015-04-02,NA,NA,7.19,NA,NA,10100,NA,12.63
"2089",2015-04-03,NA,NA,NA,NA,NA,10100,NA,NA
"2090",2015-04-06,NA,NA,7.19,NA,NA,10100,NA,12.63
"2091",2015-04-07,NA,NA,7.15,NA,NA,10100,NA,12.64
"2092",2015-04-08,NA,NA,7.16,NA,NA,10100,NA,12.65
"2093",2015-04-09,NA,NA,7.05,NA,NA,10100,NA,12.65
"2094",2015-04-10,NA,NA,6.98,NA,NA,10100,NA,12.65
"2095",2015-04-13,NA,NA,6.84,NA,NA,10100,NA,12.66
"2096",2015-04-14,NA,NA,6.84,NA,NA,10100,NA,12.68
"2097",2015-04-15,NA,NA,6.89,NA,NA,10100,NA,12.7
"2098",2015-04-16,NA,NA,6.91,NA,NA,10100,NA,12.7
"2099",2015-04-17,NA,NA,6.88,NA,NA,10100,NA,12.71
"2100",2015-04-20,NA,NA,7.17,NA,NA,10250,NA,12.7
"2101",2015-04-21,NA,NA,7.12,NA,NA,10250,NA,12.7
"2102",2015-04-22,NA,NA,7.12,NA,NA,10250,NA,12.72
"2103",2015-04-23,NA,NA,7.29,NA,NA,10300,NA,12.72
"2104",2015-04-24,NA,NA,7.32,NA,NA,10300,NA,12.69
"2105",2015-04-27,NA,NA,7.19,NA,NA,10300,NA,12.68
"2106",2015-04-28,NA,NA,7.39,NA,NA,10300,NA,NA
"2107",2015-04-29,NA,NA,7.5,NA,NA,10300,NA,12.68
"2108",2015-04-30,NA,NA,7.43,NA,NA,10300,NA,NA
"2109",2015-05-01,NA,NA,7.52,NA,NA,NA,NA,12.7
"2110",2015-05-04,NA,NA,7.62,NA,NA,10300,NA,12.71
"2111",2015-05-05,NA,NA,7.59,NA,NA,NA,NA,12.7
"2112",2015-05-06,NA,NA,7.57,NA,NA,10300,NA,12.69
"2113",2015-05-07,NA,NA,7.47,NA,NA,10300,NA,12.7
"2114",2015-05-08,NA,NA,7.57,NA,NA,10300,NA,12.68
"2115",2015-05-11,NA,NA,7.66,NA,NA,10300,NA,12.7
"2116",2015-05-12,NA,NA,7.63,NA,NA,10300,NA,12.7
"2117",2015-05-13,NA,NA,7.68,NA,NA,10300,NA,12.7
"2118",2015-05-14,NA,NA,7.59,NA,NA,10300,NA,12.7
"2119",2015-05-15,NA,NA,7.62,NA,NA,10300,NA,12.71
"2120",2015-05-18,NA,NA,7.63,NA,NA,10300,NA,12.67
"2121",2015-05-19,NA,NA,7.4,NA,NA,10300,NA,12.66
"2122",2015-05-20,NA,NA,7.38,NA,NA,10300,NA,12.65
"2123",2015-05-21,NA,NA,7.33,NA,NA,10300,NA,12.62
"2124",2015-05-22,NA,NA,7.34,NA,NA,10300,NA,12.61
"2125",2015-05-25,NA,NA,7.39,NA,NA,NA,NA,NA
"2126",2015-05-26,NA,NA,7.26,NA,NA,10300,NA,12.64
"2127",2015-05-27,NA,NA,7.21,NA,NA,10300,NA,12.64
"2128",2015-05-28,NA,NA,7.22,NA,NA,10300,NA,12.64
"2129",2015-05-29,NA,NA,7.36,NA,NA,10300,NA,12.64
